id,labels,nombre,categoria,marca,precio_unitario,local_importado
2621,Producto,East Reebok,Deportes,Reebok,249.19,True
2622,Producto,Parent T-Fal,Hogar,T-Fal,128.74,True
2623,Producto,Product Black+Decker,Hogar,Black+Decker,91.73,False
2624,Producto,Present Puma,Deportes,Puma,144.32,False
2625,Producto,Song Michelin,Automotriz,Michelin,195.19,False
2626,Producto,Religious Nike,Deportes,Nike,299.07,False
2627,Producto,Financial Bridgestone,Automotriz,Bridgestone,653.55,False
2628,Producto,Edge Castrol,Automotriz,Castrol,98.35,False
2629,Producto,Could Castrol,Automotriz,Castrol,369.99,False
2630,Producto,Popular Puma,Deportes,Puma,285.95,True
2631,Producto,Ok Oster,Hogar,Oster,22.56,False
2632,Producto,Involve Michelin,Automotriz,Michelin,158.72,True
2633,Producto,Safe Castrol,Automotriz,Castrol,410.55,True
2634,Producto,Agree Apple,Electrónica,Apple,568.78,True
2635,Producto,Mind Castrol,Automotriz,Castrol,397.65,True
2636,Producto,Strategy Hamilton Beach,Hogar,Hamilton Beach,138.35,False
2637,Producto,Position Kellogg's,Alimentos,Kellogg's,40.31,False
2638,Producto,Exactly Nestlé,Alimentos,Nestlé,49.93,False
2639,Producto,Father Bridgestone,Automotriz,Bridgestone,220.37,True
2640,Producto,Peace Apple,Electrónica,Apple,1470.36,True
2641,Producto,Huge Castrol,Automotriz,Castrol,587.96,True
2642,Producto,Relationship Xiaomi,Electrónica,Xiaomi,332.91,False
2643,Producto,Unit Puma,Deportes,Puma,242.11,False
2644,Producto,East Nike,Deportes,Nike,186.13,False
2645,Producto,Writer Sony,Electrónica,Sony,1614.82,True
2646,Producto,Network Nestlé,Alimentos,Nestlé,29.73,True
2647,Producto,Defense Reebok,Deportes,Reebok,170.48,True
2648,Producto,Audience Black+Decker,Hogar,Black+Decker,448.5,True
2649,Producto,Experience Oster,Hogar,Oster,369.47,True
2650,Producto,Pattern Bridgestone,Automotriz,Bridgestone,611.17,True
2651,Producto,Pick Apple,Electrónica,Apple,884.69,False
2652,Producto,Experience Samsung,Electrónica,Samsung,406.94,True
2653,Producto,Because Castrol,Automotriz,Castrol,615.3,False
2654,Producto,Find PepsiCo,Alimentos,PepsiCo,38.84,True
2655,Producto,Process LG,Electrónica,LG,315.64,False
2656,Producto,Person Bridgestone,Automotriz,Bridgestone,528.51,True
2657,Producto,Reduce Nike,Deportes,Nike,186.1,False
2658,Producto,Toward Castrol,Automotriz,Castrol,255.19,False
2659,Producto,Thus Bridgestone,Automotriz,Bridgestone,634.0,False
2660,Producto,Staff Reebok,Deportes,Reebok,276.94,True
2661,Producto,Do Hamilton Beach,Hogar,Hamilton Beach,241.86,False
2662,Producto,Drive Nestlé,Alimentos,Nestlé,3.21,True
2663,Producto,Community Apple,Electrónica,Apple,1361.32,True
2664,Producto,Peace Apple,Electrónica,Apple,499.11,False
2665,Producto,Institution Oster,Hogar,Oster,95.86,True
2666,Producto,Medical Michelin,Automotriz,Michelin,695.13,False
2667,Producto,Pretty Xiaomi,Electrónica,Xiaomi,619.62,False
2668,Producto,Leg Apple,Electrónica,Apple,1639.11,False
2669,Producto,Make T-Fal,Hogar,T-Fal,239.58,False
2670,Producto,Organization Unilever,Alimentos,Unilever,33.54,True
2671,Producto,Service Xiaomi,Electrónica,Xiaomi,1632.04,True
2672,Producto,Two Castrol,Automotriz,Castrol,639.77,False
2673,Producto,Sort LG,Electrónica,LG,1864.8,True
2674,Producto,Student Hamilton Beach,Hogar,Hamilton Beach,252.63,False
2675,Producto,Only Adidas,Deportes,Adidas,133.98,False
2676,Producto,Front Hamilton Beach,Hogar,Hamilton Beach,220.68,True
2677,Producto,Argue Castrol,Automotriz,Castrol,184.0,False
2678,Producto,Within Hamilton Beach,Hogar,Hamilton Beach,205.1,False
2679,Producto,Benefit Michelin,Automotriz,Michelin,444.14,False
2680,Producto,Even Nike,Deportes,Nike,118.83,True
2681,Producto,Explain Bridgestone,Automotriz,Bridgestone,383.08,True
2682,Producto,Sometimes Oster,Hogar,Oster,256.87,True
2683,Producto,Girl Apple,Electrónica,Apple,897.15,True
2684,Producto,Full Puma,Deportes,Puma,207.32,True
2685,Producto,Receive Xiaomi,Electrónica,Xiaomi,641.97,False
2686,Producto,First T-Fal,Hogar,T-Fal,169.79,False
2687,Producto,Candidate Reebok,Deportes,Reebok,126.76,True
2688,Producto,Miss Puma,Deportes,Puma,42.91,True
2689,Producto,Draw Hamilton Beach,Hogar,Hamilton Beach,275.4,False
2690,Producto,Ready Goodyear,Automotriz,Goodyear,754.76,False
2691,Producto,Technology Xiaomi,Electrónica,Xiaomi,1497.42,False
2692,Producto,Town Nestlé,Alimentos,Nestlé,27.9,True
2693,Producto,Prevent Goodyear,Automotriz,Goodyear,467.96,True
2694,Producto,Compare Oster,Hogar,Oster,357.23,True
2695,Producto,Which Kellogg's,Alimentos,Kellogg's,15.95,True
2696,Producto,Would Michelin,Automotriz,Michelin,418.46,True
2697,Producto,Exactly Reebok,Deportes,Reebok,161.5,False
2698,Producto,Per Black+Decker,Hogar,Black+Decker,419.23,True
2699,Producto,Tree T-Fal,Hogar,T-Fal,263.33,True
2700,Producto,Institution Kellogg's,Alimentos,Kellogg's,6.74,True
2701,Producto,Exist Nestlé,Alimentos,Nestlé,17.54,False
2702,Producto,Short Puma,Deportes,Puma,178.25,True
2703,Producto,Around T-Fal,Hogar,T-Fal,93.51,True
2704,Producto,Specific Puma,Deportes,Puma,238.36,False
2705,Producto,Air Bridgestone,Automotriz,Bridgestone,465.35,False
2706,Producto,Remember Xiaomi,Electrónica,Xiaomi,1764.96,True
2707,Producto,Wait Black+Decker,Hogar,Black+Decker,410.23,True
2708,Producto,Size Adidas,Deportes,Adidas,82.22,False
2709,Producto,Authority Michelin,Automotriz,Michelin,205.72,False
2710,Producto,Lot Unilever,Alimentos,Unilever,30.14,False
2711,Producto,Recently Nike,Deportes,Nike,177.0,False
2712,Producto,Water Castrol,Automotriz,Castrol,308.08,False
2713,Producto,Hit PepsiCo,Alimentos,PepsiCo,4.08,False
2714,Producto,No T-Fal,Hogar,T-Fal,72.15,True
2715,Producto,Mean Hamilton Beach,Hogar,Hamilton Beach,29.21,True
2716,Producto,Catch PepsiCo,Alimentos,PepsiCo,1.03,False
2717,Producto,Grow Apple,Electrónica,Apple,198.52,False
2718,Producto,Attention Adidas,Deportes,Adidas,203.36,True
2719,Producto,Month Kellogg's,Alimentos,Kellogg's,6.14,False
2720,Producto,Authority Apple,Electrónica,Apple,512.54,False
2721,Producto,Someone Sony,Electrónica,Sony,339.1,False
2722,Producto,Read Nike,Deportes,Nike,95.06,True
2723,Producto,Success Michelin,Automotriz,Michelin,407.19,False
2724,Producto,Pattern Xiaomi,Electrónica,Xiaomi,605.22,False
2725,Producto,Much T-Fal,Hogar,T-Fal,419.25,False
2726,Producto,White Bridgestone,Automotriz,Bridgestone,650.66,False
2727,Producto,Again Apple,Electrónica,Apple,317.62,True
2728,Producto,Miss Kellogg's,Alimentos,Kellogg's,46.55,False
2729,Producto,Manage Samsung,Electrónica,Samsung,876.08,False
2730,Producto,Land T-Fal,Hogar,T-Fal,222.09,True
2731,Producto,Ball Goodyear,Automotriz,Goodyear,278.48,True
2732,Producto,While Bridgestone,Automotriz,Bridgestone,170.7,True
2733,Producto,Social Oster,Hogar,Oster,446.56,True
2734,Producto,Half Goodyear,Automotriz,Goodyear,419.53,False
2735,Producto,Culture Black+Decker,Hogar,Black+Decker,349.82,False
2736,Producto,Color Goodyear,Automotriz,Goodyear,309.6,False
2737,Producto,Drive Black+Decker,Hogar,Black+Decker,169.7,True
2738,Producto,Huge PepsiCo,Alimentos,PepsiCo,30.04,True
2739,Producto,Hundred Bridgestone,Automotriz,Bridgestone,710.32,True
2740,Producto,Could Goodyear,Automotriz,Goodyear,512.28,False
2741,Producto,Team Hamilton Beach,Hogar,Hamilton Beach,456.7,True
2742,Producto,Reality LG,Electrónica,LG,1605.14,False
2743,Producto,Billion Kellogg's,Alimentos,Kellogg's,15.15,False
2744,Producto,Guess Unilever,Alimentos,Unilever,14.9,False
2745,Producto,Under Oster,Hogar,Oster,79.33,True
2746,Producto,Agent Goodyear,Automotriz,Goodyear,391.08,False
2747,Producto,About Samsung,Electrónica,Samsung,971.23,True
2748,Producto,Out LG,Electrónica,LG,115.7,False
2749,Producto,Share PepsiCo,Alimentos,PepsiCo,2.17,False
2750,Producto,Station LG,Electrónica,LG,367.39,False
2751,Producto,Bill Apple,Electrónica,Apple,1000.51,True
2752,Producto,Author Adidas,Deportes,Adidas,123.93,False
2753,Producto,Decide Reebok,Deportes,Reebok,34.26,False
2754,Producto,Try Hamilton Beach,Hogar,Hamilton Beach,403.05,True
2755,Producto,Five Bridgestone,Automotriz,Bridgestone,241.8,False
2756,Producto,Drive Samsung,Electrónica,Samsung,1470.57,False
2757,Producto,Sport T-Fal,Hogar,T-Fal,364.84,True
2758,Producto,Else Apple,Electrónica,Apple,1632.28,False
2759,Producto,Gas Castrol,Automotriz,Castrol,240.49,False
2760,Producto,Kind Michelin,Automotriz,Michelin,237.03,True
2761,Producto,Study Hamilton Beach,Hogar,Hamilton Beach,126.14,True
2762,Producto,Somebody Reebok,Deportes,Reebok,64.18,False
2763,Producto,Over Hamilton Beach,Hogar,Hamilton Beach,90.31,False
2764,Producto,Like Michelin,Automotriz,Michelin,592.85,True
2765,Producto,Agent Black+Decker,Hogar,Black+Decker,468.0,True
2766,Producto,Hour Black+Decker,Hogar,Black+Decker,23.45,True
2767,Producto,Including Puma,Deportes,Puma,241.99,False
2768,Producto,Without PepsiCo,Alimentos,PepsiCo,14.5,False
2769,Producto,College Goodyear,Automotriz,Goodyear,542.1,True
2770,Producto,Nation Goodyear,Automotriz,Goodyear,760.62,False
2771,Producto,My Kellogg's,Alimentos,Kellogg's,35.97,True
2772,Producto,Goal T-Fal,Hogar,T-Fal,409.37,True
2773,Producto,Teacher T-Fal,Hogar,T-Fal,169.69,True
2774,Producto,Wear Adidas,Deportes,Adidas,127.04,False
2775,Producto,Without Adidas,Deportes,Adidas,22.29,True
2776,Producto,Body Samsung,Electrónica,Samsung,868.41,True
2777,Producto,Floor Nestlé,Alimentos,Nestlé,34.79,False
2778,Producto,Guy Nestlé,Alimentos,Nestlé,17.97,True
2779,Producto,Year Nestlé,Alimentos,Nestlé,32.53,False
2780,Producto,Ever Castrol,Automotriz,Castrol,685.68,False
2781,Producto,Serious T-Fal,Hogar,T-Fal,147.73,False
2782,Producto,Lead Kellogg's,Alimentos,Kellogg's,20.14,True
2783,Producto,Budget Goodyear,Automotriz,Goodyear,529.98,False
2784,Producto,Worry Hamilton Beach,Hogar,Hamilton Beach,30.62,False
2785,Producto,President Kellogg's,Alimentos,Kellogg's,48.76,True
2786,Producto,Floor Kellogg's,Alimentos,Kellogg's,5.14,True
2787,Producto,Newspaper Castrol,Automotriz,Castrol,791.95,False
2788,Producto,Stock Apple,Electrónica,Apple,961.66,False
2789,Producto,Nearly Samsung,Electrónica,Samsung,1675.36,True
2790,Producto,Thing Puma,Deportes,Puma,84.26,False
2791,Producto,Image Hamilton Beach,Hogar,Hamilton Beach,210.49,True
2792,Producto,Job LG,Electrónica,LG,1552.1,False
2793,Producto,Bill Castrol,Automotriz,Castrol,543.21,False
2794,Producto,Thing Castrol,Automotriz,Castrol,490.33,True
2795,Producto,National Unilever,Alimentos,Unilever,26.72,True
2796,Producto,Few Oster,Hogar,Oster,425.0,False
2797,Producto,Officer Adidas,Deportes,Adidas,104.53,False
2798,Producto,Make Reebok,Deportes,Reebok,200.44,False
2799,Producto,Station Kellogg's,Alimentos,Kellogg's,23.48,True
2800,Producto,Enter Goodyear,Automotriz,Goodyear,287.66,False
2801,Producto,Evening Apple,Electrónica,Apple,445.29,False
2802,Producto,Specific PepsiCo,Alimentos,PepsiCo,36.37,False
2803,Producto,Pm Black+Decker,Hogar,Black+Decker,409.71,True
2804,Producto,Especially Oster,Hogar,Oster,185.65,False
2805,Producto,You Reebok,Deportes,Reebok,224.93,False
2806,Producto,Figure Black+Decker,Hogar,Black+Decker,334.15,True
2807,Producto,Cause Sony,Electrónica,Sony,1958.56,True
2808,Producto,Lawyer Adidas,Deportes,Adidas,183.11,False
2809,Producto,Enjoy T-Fal,Hogar,T-Fal,393.11,False
2810,Producto,Professional Michelin,Automotriz,Michelin,166.8,False
2811,Producto,Continue Sony,Electrónica,Sony,1711.92,False
2812,Producto,Wait Black+Decker,Hogar,Black+Decker,283.72,True
2813,Producto,Then Xiaomi,Electrónica,Xiaomi,1688.06,False
2814,Producto,Me Reebok,Deportes,Reebok,293.39,True
2815,Producto,Major Castrol,Automotriz,Castrol,112.38,True
2816,Producto,Describe Michelin,Automotriz,Michelin,599.78,False
2817,Producto,Him Reebok,Deportes,Reebok,149.44,True
2818,Producto,Seem Castrol,Automotriz,Castrol,150.79,True
2819,Producto,Shake Sony,Electrónica,Sony,437.0,True
2820,Producto,Of Castrol,Automotriz,Castrol,106.58,True
2821,Producto,Establish Hamilton Beach,Hogar,Hamilton Beach,147.36,True
2822,Producto,Maintain Black+Decker,Hogar,Black+Decker,107.73,True
2823,Producto,Former Goodyear,Automotriz,Goodyear,180.3,False
2824,Producto,Girl Goodyear,Automotriz,Goodyear,197.06,False
2825,Producto,Television Nike,Deportes,Nike,164.21,False
2826,Producto,Fight Samsung,Electrónica,Samsung,1025.87,False
2827,Producto,Along Hamilton Beach,Hogar,Hamilton Beach,377.22,True
2828,Producto,Present Black+Decker,Hogar,Black+Decker,302.62,True
2829,Producto,Size Black+Decker,Hogar,Black+Decker,357.82,True
2830,Producto,His Reebok,Deportes,Reebok,81.32,False
2831,Producto,Whose T-Fal,Hogar,T-Fal,124.75,False
2832,Producto,Father Sony,Electrónica,Sony,1288.89,True
2833,Producto,Audience Puma,Deportes,Puma,178.91,True
2834,Producto,Current Adidas,Deportes,Adidas,298.51,False
2835,Producto,Forward Sony,Electrónica,Sony,597.68,True
2836,Producto,Information PepsiCo,Alimentos,PepsiCo,11.39,False
2837,Producto,Lead Michelin,Automotriz,Michelin,455.1,False
2838,Producto,Couple T-Fal,Hogar,T-Fal,60.54,True
2839,Producto,Six Hamilton Beach,Hogar,Hamilton Beach,300.94,True
2840,Producto,Sure Xiaomi,Electrónica,Xiaomi,512.76,True
2841,Producto,Hundred PepsiCo,Alimentos,PepsiCo,30.55,True
2842,Producto,West Puma,Deportes,Puma,24.82,False
2843,Producto,Despite Sony,Electrónica,Sony,1266.08,False
2844,Producto,Affect Nestlé,Alimentos,Nestlé,20.18,False
2845,Producto,Thank Samsung,Electrónica,Samsung,943.03,False
2846,Producto,Cover Unilever,Alimentos,Unilever,19.27,True
2847,Producto,Performance LG,Electrónica,LG,621.19,False
2848,Producto,Person Bridgestone,Automotriz,Bridgestone,572.85,False
2849,Producto,Hold Hamilton Beach,Hogar,Hamilton Beach,247.04,True
2850,Producto,Fly Black+Decker,Hogar,Black+Decker,101.11,True
2851,Producto,Daughter Black+Decker,Hogar,Black+Decker,98.39,False
2852,Producto,Adult Sony,Electrónica,Sony,724.02,False
2853,Producto,Should Kellogg's,Alimentos,Kellogg's,49.9,True
2854,Producto,City Nike,Deportes,Nike,76.04,True
2855,Producto,Spring Samsung,Electrónica,Samsung,189.93,True
2856,Producto,Agency Castrol,Automotriz,Castrol,243.44,True
2857,Producto,Work Samsung,Electrónica,Samsung,1175.66,True
2858,Producto,Shoulder Oster,Hogar,Oster,113.3,True
2859,Producto,Name Bridgestone,Automotriz,Bridgestone,645.53,False
2860,Producto,Discuss Xiaomi,Electrónica,Xiaomi,1138.49,False
2861,Producto,Easy Adidas,Deportes,Adidas,215.65,False
2862,Producto,Week Kellogg's,Alimentos,Kellogg's,40.5,True
2863,Producto,Television Apple,Electrónica,Apple,891.59,False
2864,Producto,Step Reebok,Deportes,Reebok,277.37,False
2865,Producto,Cultural PepsiCo,Alimentos,PepsiCo,19.97,False
2866,Producto,In Xiaomi,Electrónica,Xiaomi,1081.62,True
2867,Producto,Tax T-Fal,Hogar,T-Fal,411.84,True
2868,Producto,Effort T-Fal,Hogar,T-Fal,353.44,True
2869,Producto,Letter Puma,Deportes,Puma,157.68,False
2870,Producto,Group Castrol,Automotriz,Castrol,782.5,False
2871,Producto,Street Unilever,Alimentos,Unilever,17.51,True
2872,Producto,Role Goodyear,Automotriz,Goodyear,343.22,True
2873,Producto,Idea Michelin,Automotriz,Michelin,566.47,True
2874,Producto,Character Apple,Electrónica,Apple,164.81,True
2875,Producto,Mrs Nestlé,Alimentos,Nestlé,31.25,False
2876,Producto,Price LG,Electrónica,LG,1122.42,True
2877,Producto,Important PepsiCo,Alimentos,PepsiCo,23.78,False
2878,Producto,Political Castrol,Automotriz,Castrol,505.81,True
2879,Producto,Bed Sony,Electrónica,Sony,1211.79,True
2880,Producto,To LG,Electrónica,LG,324.03,True
2881,Producto,Produce Nike,Deportes,Nike,181.14,True
2882,Producto,Reason T-Fal,Hogar,T-Fal,142.67,True
2883,Producto,Politics Kellogg's,Alimentos,Kellogg's,12.08,True
2884,Producto,Young Kellogg's,Alimentos,Kellogg's,41.54,True
2885,Producto,Draw Xiaomi,Electrónica,Xiaomi,1690.65,True
2886,Producto,Recent Oster,Hogar,Oster,259.38,True
2887,Producto,Husband Xiaomi,Electrónica,Xiaomi,655.5,False
2888,Producto,Her Black+Decker,Hogar,Black+Decker,442.1,False
2889,Producto,Him Reebok,Deportes,Reebok,215.52,False
2890,Producto,Cut Castrol,Automotriz,Castrol,98.97,False
2891,Producto,Listen Reebok,Deportes,Reebok,132.62,True
2892,Producto,Check Sony,Electrónica,Sony,177.86,True
2893,Producto,Decision Unilever,Alimentos,Unilever,47.35,True
2894,Producto,Audience Unilever,Alimentos,Unilever,6.05,True
2895,Producto,Author Goodyear,Automotriz,Goodyear,231.14,False
2896,Producto,Able Sony,Electrónica,Sony,674.23,False
2897,Producto,Real Reebok,Deportes,Reebok,288.18,False
2898,Producto,Wide Goodyear,Automotriz,Goodyear,171.61,True
2899,Producto,Include Samsung,Electrónica,Samsung,1246.49,False
2900,Producto,Ground Nike,Deportes,Nike,27.95,True
2901,Producto,Reduce Unilever,Alimentos,Unilever,25.28,True
2902,Producto,Across T-Fal,Hogar,T-Fal,387.05,True
2903,Producto,Such Black+Decker,Hogar,Black+Decker,332.98,False
2904,Producto,Help PepsiCo,Alimentos,PepsiCo,2.44,True
2905,Producto,End Puma,Deportes,Puma,151.69,True
2906,Producto,Popular Nestlé,Alimentos,Nestlé,8.13,False
2907,Producto,Reflect T-Fal,Hogar,T-Fal,80.9,False
2908,Producto,Movement Unilever,Alimentos,Unilever,17.44,True
2909,Producto,Sing Black+Decker,Hogar,Black+Decker,397.34,False
2910,Producto,View Xiaomi,Electrónica,Xiaomi,118.04,True
2911,Producto,Back Reebok,Deportes,Reebok,116.52,False
2912,Producto,Garden PepsiCo,Alimentos,PepsiCo,44.03,False
2913,Producto,Put Xiaomi,Electrónica,Xiaomi,963.05,True
2914,Producto,Save Apple,Electrónica,Apple,592.48,True
2915,Producto,Concern Kellogg's,Alimentos,Kellogg's,30.25,False
2916,Producto,Relationship Black+Decker,Hogar,Black+Decker,163.07,False
2917,Producto,Tough Unilever,Alimentos,Unilever,40.23,False
2918,Producto,Close Apple,Electrónica,Apple,664.77,True
2919,Producto,Wife T-Fal,Hogar,T-Fal,466.04,False
2920,Producto,Sell Hamilton Beach,Hogar,Hamilton Beach,345.31,True
2921,Producto,Raise Black+Decker,Hogar,Black+Decker,173.53,False
2922,Producto,Material Apple,Electrónica,Apple,1848.15,True
2923,Producto,Well Adidas,Deportes,Adidas,232.49,False
2924,Producto,Kind Kellogg's,Alimentos,Kellogg's,8.72,False
2925,Producto,Story Reebok,Deportes,Reebok,172.62,True
2926,Producto,Hand Bridgestone,Automotriz,Bridgestone,425.64,True
2927,Producto,Sign Apple,Electrónica,Apple,612.16,False
2928,Producto,Question Castrol,Automotriz,Castrol,394.44,True
2929,Producto,Garden Adidas,Deportes,Adidas,174.18,True
2930,Producto,Indeed Kellogg's,Alimentos,Kellogg's,10.93,False
2931,Producto,Staff Unilever,Alimentos,Unilever,4.2,True
2932,Producto,Vote Bridgestone,Automotriz,Bridgestone,784.91,False
2933,Producto,Talk PepsiCo,Alimentos,PepsiCo,16.52,False
2934,Producto,Actually Puma,Deportes,Puma,160.56,True
2935,Producto,Those Sony,Electrónica,Sony,867.9,False
2936,Producto,Success T-Fal,Hogar,T-Fal,223.97,False
2937,Producto,Hear Reebok,Deportes,Reebok,146.8,False
2938,Producto,Off Goodyear,Automotriz,Goodyear,185.21,False
2939,Producto,In Unilever,Alimentos,Unilever,1.8,False
2940,Producto,Attack Oster,Hogar,Oster,346.36,False
2941,Producto,Research Hamilton Beach,Hogar,Hamilton Beach,307.83,True
2942,Producto,Top PepsiCo,Alimentos,PepsiCo,34.88,True
2943,Producto,Two LG,Electrónica,LG,539.05,True
2944,Producto,General Nike,Deportes,Nike,110.54,False
2945,Producto,Government Nestlé,Alimentos,Nestlé,3.83,False
2946,Producto,Doctor Reebok,Deportes,Reebok,67.28,False
2947,Producto,Movement Hamilton Beach,Hogar,Hamilton Beach,349.26,True
2948,Producto,Memory Samsung,Electrónica,Samsung,189.66,False
2949,Producto,Improve Puma,Deportes,Puma,155.76,False
2950,Producto,Board Castrol,Automotriz,Castrol,743.9,False
2951,Producto,Adult Michelin,Automotriz,Michelin,696.87,True
2952,Producto,Agent Castrol,Automotriz,Castrol,624.58,True
2953,Producto,Modern Nike,Deportes,Nike,192.9,True
2954,Producto,Service PepsiCo,Alimentos,PepsiCo,31.27,True
2955,Producto,Attack Goodyear,Automotriz,Goodyear,347.8,True
2956,Producto,Perform Nestlé,Alimentos,Nestlé,24.93,True
2957,Producto,That Goodyear,Automotriz,Goodyear,527.8,True
2958,Producto,Lead T-Fal,Hogar,T-Fal,187.26,True
2959,Producto,Under PepsiCo,Alimentos,PepsiCo,21.89,True
2960,Producto,Office Black+Decker,Hogar,Black+Decker,322.14,False
2961,Producto,Speech Michelin,Automotriz,Michelin,577.05,False
2962,Producto,Various Nestlé,Alimentos,Nestlé,10.41,True
2963,Producto,She Goodyear,Automotriz,Goodyear,412.22,True
2964,Producto,Establish Black+Decker,Hogar,Black+Decker,375.31,False
2965,Producto,Suggest Nike,Deportes,Nike,102.47,False
2966,Producto,Score Nestlé,Alimentos,Nestlé,31.34,True
2967,Producto,Choice Oster,Hogar,Oster,279.83,False
2968,Producto,Executive Nestlé,Alimentos,Nestlé,35.38,True
2969,Producto,Such Samsung,Electrónica,Samsung,1955.47,False
2970,Producto,Happy Nestlé,Alimentos,Nestlé,23.76,True
2971,Producto,Little Kellogg's,Alimentos,Kellogg's,6.88,False
2972,Producto,Place Castrol,Automotriz,Castrol,500.4,False
2973,Producto,Address PepsiCo,Alimentos,PepsiCo,7.33,False
2974,Producto,As Nestlé,Alimentos,Nestlé,10.24,True
2975,Producto,Generation Castrol,Automotriz,Castrol,636.87,False
2976,Producto,Fine Nike,Deportes,Nike,266.13,False
2977,Producto,Bring Xiaomi,Electrónica,Xiaomi,1909.39,False
2978,Producto,Analysis Xiaomi,Electrónica,Xiaomi,1211.74,False
2979,Producto,Theory Nestlé,Alimentos,Nestlé,40.97,False
2980,Producto,Drug T-Fal,Hogar,T-Fal,75.92,False
2981,Producto,Very PepsiCo,Alimentos,PepsiCo,32.6,False
2982,Producto,Option Nestlé,Alimentos,Nestlé,7.43,False
2983,Producto,Treatment Xiaomi,Electrónica,Xiaomi,1562.65,True
2984,Producto,Age Adidas,Deportes,Adidas,92.62,True
2985,Producto,Industry Puma,Deportes,Puma,192.1,False
2986,Producto,Theory Samsung,Electrónica,Samsung,1122.62,True
2987,Producto,Production Nike,Deportes,Nike,123.27,False
2988,Producto,Pressure Apple,Electrónica,Apple,1583.19,True
2989,Producto,Apply Michelin,Automotriz,Michelin,225.77,True
2990,Producto,Rest Bridgestone,Automotriz,Bridgestone,501.72,False
2991,Producto,Mr Bridgestone,Automotriz,Bridgestone,597.89,True
2992,Producto,Health Nestlé,Alimentos,Nestlé,24.77,False
2993,Producto,Get Puma,Deportes,Puma,53.27,False
2994,Producto,Cause Oster,Hogar,Oster,435.62,False
2995,Producto,Upon Puma,Deportes,Puma,163.51,False
2996,Producto,Treatment Sony,Electrónica,Sony,1949.75,True
2997,Producto,Chance Xiaomi,Electrónica,Xiaomi,899.14,False
2998,Producto,Television Michelin,Automotriz,Michelin,556.04,True
2999,Producto,Well Goodyear,Automotriz,Goodyear,306.21,True
